hash,block_number,block_date,block_timestamp,from_address,to_address,value_eth,gas_used,gas_price_gwei,gas_cost_eth,is_error
0x5b0d81bab4af24e07c797e193bdc988b80d232fa9614215efbebcbf589b1b898,24391001,2026-02-05,1770299027,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.000505,21062,2.238889869,4.7155498420878e-05,0
0x92434a4685614ce4d30b20e905587c7174909ff498def2447d20c695321b383d,24389810,2026-02-05,1770284603,0xb063b093f7cd53165b4e7d32ff85803ae0572ea9,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-09,21062,0.180950015,3.81116921593e-06,0
0x913636ad0b35bd643cdb81a165125a643bd76e8655440f960a8bef43bfee3c1a,24359893,2026-02-01,1769923307,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.022026e-05,21062,1.08038043,2.275497261666e-05,0
0x05ba4ddef39235564942c44ccf943500b982ce8fb38719491a5d683173a76391,24356474,2026-01-31,1769882015,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0003101,21062,9.636431555,0.00020296252141141,0
0x1fd61d1067de6e9724c09689ed385057c181d9f3c92c5f1188921f440aedff5a,24354284,2026-01-31,1769855591,0xf8fcc291990c83536963c892b52b1442f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,3.1011994e-07,21062,0.08842276,1.86236017112e-06,0
0xbd2a23052f6939a20a6b90305f383e9e9ca1c275e9d76e48c502a1121e52a662,24354282,2026-01-31,1769855567,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0031011994,21062,1.090140567,2.2960540622154e-05,0
0xd1c84c52d163da645d84249419e65d6d7c401e7d6e35a049468c0fa6b99d3344,24341946,2026-01-29,1769706983,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x5256d6d94ed14667fa1661a99f5b142b1e051b8e,0.0,127089,0.932221462,0.000118475093384118,0
0x47ae09af3f55c2cb3964b86d9c24463763d559f7f1af34b0ec6fedc5f70e099e,24341800,2026-01-29,1769705231,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x5256d6d94ed14667fa1661a99f5b142b1e051b8e,0.0,98818,1.710473665,0.00016902558662797,0
0xc170a260989474fb5b814236d223ba7ba7a78dced269cb41e2e49242c6db8386,24341581,2026-01-29,1769702591,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x5256d6d94ed14667fa1661a99f5b142b1e051b8e,0.0,83050,3.938464499,0.00032708947664195,0
0xdbd70e5cbc02a3b2298fafc266370249ab85c34a16877025dff8829e86f64500,24339540,2026-01-29,1769678027,0x7ce472d89b115e22aefa59a1c15d439d2e7f9227,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.055421671,1.167291234602e-06,0
0x4c8ea897737957bcaa9c51992c56f87c69141b24c593883123037a67f2da7903,24339536,2026-01-29,1769677979,0x7ce57ba8c8413a742d246b008985e39016427227,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0001,21062,0.079239634,1.668945171308e-06,0
0xb3ebeebdbca377a740613054919a0cb131274b734d92c70884484fd1b98cf260,24304764,2026-01-24,1769259011,0xdae49f6644b0f064f6d469f21afb9bb1321d9f67,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,35480,2.049353014,7.271104493672e-05,0
0xa9f98c4c0c8a8c85a278eca1b2f4945aa926fcf6a819720cefe9145380c54784,24300809,2026-01-23,1769211383,0xef96d04b59b1acf203d654102d5645c95309a8c5,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,3.3e-05,31920,1.305116123,4.165930664616e-05,0
0x6892bbaa3cc2fe0c3ad9f681be77a83a1ec6021554422689a18b76f2445b1648,24293196,2026-01-22,1769119511,0xbd7c80448e8652fc240638c19de4d345c01e9d79,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.05901904,1.24305902048e-06,0
0x91142db88bc5343e4f9fe2fc3d3fe7b3bb1ca6164b44b51b08fd8d9184b1f58f,24293193,2026-01-22,1769119475,0xbd7c8e461f108079ef0c8b82286f7d45c01e9d79,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0001,21062,2.059313032,4.3373251079984e-05,0
0x3effd5f2d1b89836baa7f2b34afad1bd85286df3c29b6417e10def132083ccd7,24289888,2026-01-22,1769079611,0x6e5140d9c21a8ff7b84e7a5083e5c2c4f30ca669,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-06,21062,0.0359347,7.568566514e-07,0
0xf2160bf18d74f4d4921688957563cdf6b267e1085fd598750bf5509baabdfbf8,24289267,2026-01-22,1769072123,0x7db4ae157e1e0b5bfdfd580d28cc3f8d1ac0b303,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,5.2970081627366e-05,21062,0.059485787,1.252889645794e-06,0
0xc38554c51e340f61ac9b181900381369e3705d1708a6538968250b8223c23dc5,24287879,2026-01-22,1769055383,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xfeb016d0d14ac0fa6d69199608b0776d007203b2,0.0,62012,0.072482902,4.494809718824e-06,0
0xeb12e3a8c3f303221def9badc2c0cf99fabd7557f253d65be76f2487b9418fbe,24285905,2026-01-21,1769031527,0x1a33b3d98bb95206cd1749192b1ad0215fdbf7ac,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,21000,0.171006898,3.591144858e-06,1
0xd34298b121854454ed5c2217ceeef017ea135bc6ac6714258ae1ba1e03d0c1ac,24285905,2026-01-21,1769031527,0x1a33b3d98bb95206cd1749192b1ad0215fdbf7ac,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,21000,0.171006898,3.591144858e-06,1
0xf3543894da5c439a5cc343267949718fdec5c49f92ee51d7c0cc0d0ff48dedd3,24285891,2026-01-21,1769031359,0xdae49f6644b0f064f6d469f21afb9bb1321d9f67,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,225880,2.101745925,0.000474742369539,0
0xce650ba0fe9ed2400662a5d21e9f520e0abb512e9f3f0422009248c96f6436af,24285850,2026-01-21,1769030867,0xdae49f6644b0f064f6d469f21afb9bb1321d9f67,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,448600,2.101139533,0.0009425711945038,0
0x410cce132b2f1bfcb2a1be20d1bb26b76788deb0e85f2a2c9ed7fe3ae21fb72b,24285831,2026-01-21,1769030639,0xdae49f6644b0f064f6d469f21afb9bb1321d9f67,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,213560,2.115707794,0.00045183055648664,0
0x9b59da90336798a361327a14516551737ecbee352ce9ebffa9ab8c204f218034,24285827,2026-01-21,1769030591,0xdae49f6644b0f064f6d469f21afb9bb1321d9f67,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,180600,2.131386053,0.0003849283211718,0
0x99dc72112d7c7025ec630e34bd8da4ba888f57a289564fcf9307ed8e6c3aa8c1,24285553,2026-01-21,1769027291,0xdae49f6644b0f064f6d469f21afb9bb1321d9f67,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,99960,2.148699179,0.00021478396993284,0
0x858dd25bd5f01c0bf22da0edb6542c8530994b0d64315b3fc704e16c72f75f6c,24284913,2026-01-21,1769019563,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x231b0ee14048e9dccd1d247744d114a4eb5e8e63,0.0,114368,0.299454538,3.4248016601984e-05,0
0xdb59fabf6f4ef953fed40045e68537a173e6101fcd8b844829bc15850a7987d3,24283004,2026-01-21,1768996583,0xfeb02eff0c808c5ee70ef49a615cf31d007203b2,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.108420127,2.283544714874e-06,0
0x1dfee1eb382dd79693fe0ff759d8e614e70ca33a027629d3f3a077e3ff1a56b1,24283001,2026-01-21,1768996547,0x3c7776ed1938dfe9905ef0760019dbec4bd641ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-09,21062,0.106945648,2.252489238176e-06,0
0x88ef18d589c805c1089ff9d731792b76fa3913b367295331a3e6325d65762405,24282951,2026-01-21,1768995947,0xfeb02eff0c808c5ee70ef49a615cf31d007203b2,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.120142225,2.53043554295e-06,0
0xfcc54ea4153ab869cca46c71ebc5e1775d8b906959ad47b4fd0d3e904607f61a,24282949,2026-01-21,1768995923,0x3c77c73feaf9a35564119e4c11c83bbba35c41ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.111692815,2.35247406953e-06,0
0x78d7320a8a7e7e4545f99dee761c1a87caa5606cfa070e6c85d5aa1455b2b613,24282630,2026-01-21,1768992083,0xfeb02eff0c808c5ee70ef49a615cf31d007203b2,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.064258246,1.353407177252e-06,0
0x24051f19c26fb6bf1bee58b04714ca5fe68ca383f105bf14b4a7cddcbec0d18d,24282626,2026-01-21,1768992035,0xfeb02fde8084cc4f9c91ca18d43203c500c913b2,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.067717529,1.426266595798e-06,0
0x05286a51b5cf024f51d5858731d5ee9a62a68e59af283da19b1e2bd32ee65e8d,24282486,2026-01-21,1768990355,0xfeb17789a9d2d44348ebf479832fe25bcc7203b2,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,21062,0.114281843,2.407004177266e-06,0
0xc16b873a2d08461edcdb860791fe4f065016822846eaae3d40e2b035a486f650,24282480,2026-01-21,1768990283,0xfebea6a50236eb6ef2239571c10564196cd693b2,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-06,21062,0.115069634,2.423596631308e-06,0
0x13642a2524f68f1cc75b72dc6ddf8e8ffd1a2bd15fa14df79282ff6e372e051e,24282478,2026-01-21,1768990259,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xfeb016d0d14ac0fa6d69199608b0776d007203b2,1.0,27329,0.110906525,3.030964421725e-06,0
0xc6d732ad092e9e03c13bbc56bfc7a4b945dc922ac5b07e22ff1f71ff9dee7401,24279690,2026-01-21,1768956683,0x6b3ae7e1deccb945e00229856693eebe699bc451,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.161209979,3.395404577698e-06,0
0x1f975d11b6df3cf89ac27e3c6d75cf2c8fef9bae52c92d0b9f3302c16a32079a,24279664,2026-01-21,1768956371,0xa2d3697a43f501a1619d1099b5b21d8ed0371d62,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-06,21062,0.183101666,3.856487289292e-06,0
0xf57a1132bd97487df8bdd343d767099a7f76cd8c2be538452edc2be765f32de3,24275210,2026-01-20,1768902743,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x71cfc1be4aee4941c58cef02069f19ee291c0ac3,0.0,89746,0.072653326,6.520345395196e-06,0
0xc070e4641cae3547b19a7a7a7d48b4bf1abf0d452048ce83e283bd0c68a325be,24271226,2026-01-19,1768854707,0x399df6a04ea7755f3ddfe77f3c77e137ba5b84c7,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.35e-16,21062,0.073855607,1.555546794634e-06,0
0x6a91a79417370ec3fbab4bdf7a7b4acd7a848a3f5f12361ecef8f101c148b476,24271195,2026-01-19,1768854335,0x399df6a04ea7755f3ddfe77f3c77e137ba5b84c7,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.35e-16,21062,0.06152618,1.29586440316e-06,0
0x6c3f22eabf9afbf4c8eb479c1ea58aecf05506ffb325e3f14083ec4bd30bb03d,24271085,2026-01-19,1768852967,0x399df6a04ea7755f3ddfe77f3c77e137ba5b84c7,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.234e-15,21062,0.066274831,1.395880490522e-06,0
0x7adb80017f518015d41abef9fbea5ab2cd3e5dec2781dc2f43870327b664e971,24270764,2026-01-19,1768849115,0x478da2958685915f9b86e8447662abfd9be66075,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,22280,0.061322703,1.36626982284e-06,0
0xe0fcaa2ebbd9bf2f028d889bf74b7bb53b8e630deebf218478d2e00c8fb9e3bc,24270606,2026-01-19,1768847219,0x399df6a04ea7755f3ddfe77f3c77e137ba5b84c7,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-15,21062,0.076141933,1.603701392846e-06,0
0x7ee49879df4c9fc44dc04429c05a8a6c1ea88d14aff4d437a2150d297820a3e0,24264650,2026-01-18,1768775507,0xdae49f6644b0f064f6d469f21afb9bb1321d9f67,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,99960,2.029518019,0.00020287062117924,0
0xf42eae014403b8913fc9b1f8bb13b9c3b5e9e514f77f1fb5f0f03829a76b8c8a,24262267,2026-01-18,1768746839,0x4a3d954b1655155d0535904d56efd8a4a3d5ffa9,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,2252000,0.033712599,7.5920772948e-05,0
0xc3e99aaa4c41643a22f5530b1b75bf9659218a484e77542b1698251b7f49b767,24262164,2026-01-18,1768745603,0xdae49f6644b0f064f6d469f21afb9bb1321d9f67,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,117240,2.027756909,0.00023773422001116,0
0x9820c8a65a1cb4af896b70ad561e8a18ed919329d068d59585728fcab00c976f,24251377,2026-01-17,1768615703,0x3c7776ed1938dfe9905ef0760019dbec4bd641ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-09,21062,0.035222317,7.41852440654e-07,0
0xb5eae5d27f2e9fce5d47b9a74ae1b597bf51ffe06df4fdd08268bc7ea9df5f48,24251358,2026-01-17,1768615475,0x3c77c73feaf9a35564119e4c11c83bbba35c41ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.0310378,6.537181436e-07,0
0x3ecc7d58301b93ef2b954a0f34ad09ba18ca1c585446d46added7d3ff6026619,24250993,2026-01-17,1768611083,0x3c7776ed1938dfe9905ef0760019dbec4bd641ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-09,21062,0.030259463,6.37324809706e-07,0
0x4f8fb3b5c1f9399b18af73ee4cdb68e53ce4ddf06a0f52fb4d0649729b2b551e,24250975,2026-01-17,1768610867,0x3c77c73feaf9a35564119e4c11c83bbba35c41ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.036006288,7.58364437856e-07,0
0x9054b0f2f8100dca7d3f400a8e2b84183a2341961b53a399c5df0ab5586dd6fe,24250657,2026-01-16,1768607039,0x8cc0d15f7405ad804aedf2efe9acab32271ad0e3,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-13,21062,2.033209423,4.2823456867226e-05,0
0x07dcb584b301f2b8d445e504ff64f27ea8d8a9c9d58329145a0813c9d0f18dd0,24224386,2026-01-13,1768290275,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,326089,0.056858615,1.8540968906735e-05,0
0x7ced3c37546a83187330f6986c0c7478c3b04eecbb16ba05ca5551c963b553b9,24224374,2026-01-13,1768290131,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,362768,0.035362571,1.2828409156528e-05,0
0x11b21f8343b6328acc46c7acf56bf1ac7e8a1b8487607071db49e9b0db230ffc,24224371,2026-01-13,1768290095,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,292112,0.035607294,1.0401317864928e-05,0
0x9e0db7c444d08caf8e437081b02ac96fd225f886a9d47fc8b3bec788c7f39be1,24223192,2026-01-13,1768275851,0x1a2752bb7ffca9bc105f56cf6faa8b83ea8f7cf1,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-06,21062,0.030875741,6.50304856942e-07,0
0x383287ad6ffd898ef243b4a71b918cee691d3ff31529d0ff8f5a7bff4808af04,24223191,2026-01-13,1768275839,0x1a27fd211b72ab1af0cb43e27beca483ea8f7cf1,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0001,21062,2.032681138,4.2812330128556e-05,0
0xbad5fcfe956e96ee9ca4e3fde44366b5306076a8e01ad899b21a476a39d3c5fa,24223186,2026-01-13,1768275779,0x1a2752bb7ffca9bc105f56cf6faa8b83ea8f7cf1,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-06,21062,0.033705637,7.09908126494e-07,0
0x5f8b8d057a3dd306c52cb4b9947201260c2f860f51406fe242adc60453aed04e,24223185,2026-01-13,1768275767,0x1a27fd211b72ab1af0cb43e27beca483ea8f7cf1,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0001,21062,2.032691838,4.2812555491956e-05,0
0x972d027ada918b8699d01ee8d368ce35115e81a76e9809c6be1e47509ee449be,24223180,2026-01-13,1768275707,0x1a2752bb7ffca9bc105f56cf6faa8b83ea8f7cf1,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-06,21062,0.031818525,6.7016177355e-07,0
0xfa96d62563b5b919bc96af2b2dd10cb22f136154613b3eafe6b315118688323b,24223178,2026-01-13,1768275683,0x1a27fd211b72ab1af0cb43e27beca483ea8f7cf1,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0001,21062,2.03275973,4.281398543326e-05,0
0x696ce2a39f75ce59aac59bcb50109146e6b464e83c699d42b7f1d50ed7e8eb00,24210181,2026-01-11,1768119023,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xfeb016d0d14ac0fa6d69199608b0776d007203b2,0.0,88533,0.0298599,2.6435865267e-06,0
0xc59958e5d387d63d4cfcfbd51128c53cbfcabfad694c8c5b94ee0ba350384f64,24197589,2026-01-09,1767967295,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.095859788,2.3080998854856e-05,0
0x9968406b691a133294ba303d5ff39f471449ba1ba904f199af4d1dc82ed89a3c,24192603,2026-01-08,1767907211,0x9fe6f652a8f93c29b9dd6ac0e7e39f03db394db1,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-06,21062,0.066752371,1.405938438002e-06,0
0x412894ab19b57fea2bcbd686b138f7d3f338eed6f2bb5b16187ee0b67275bd7b,24190421,2026-01-08,1767880931,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.117457022,2.3535879797364e-05,0
0x8662f78b9a0caea2ab63f0a84eb643c707dec15060d13ed708e5fe007fcf8a77,24183269,2026-01-07,1767794531,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.085346844,2.2859575228328e-05,0
0x1171141fa5fe08092029c8c966f4e26b5b21e09d3d30e118857cfb71b39e11dc,24176101,2026-01-06,1767708131,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.531988963,3.2266751538706e-05,0
0xce203fcf600f53c843e83cf2b015447ed8e1f3c39575bdeb2b75a052233cf8ed,24171305,2026-01-05,1767650411,0x5255bc25bd0f0f7614155b7692dcdf51afa3a5e3,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,5e-06,21062,1.043098903,2.1969749094986e-05,0
0x783bdcd4ca7a5595fe7fc21007417d14f39fca9e8b5abc8e23d1fbd7275bdbb4,24170707,2026-01-05,1767643139,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.063051077,2.2389981783774e-05,0
0x4ecff1f6fb6b26b06b6cb10fbfad4a15fd7aaef0399cc4b19c6ae54fd661720a,24164496,2026-01-04,1767568295,0x5255bc25bd0f0f7614155b7692dcdf51afa3a5e3,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,4e-06,21062,1.03365674,2.177087825788e-05,0
0x3aa8a682b2f2be2a0d94abee2bb470f8ad91adb0ebd208dc6f21192b738b07ef,24161765,2026-01-04,1767535319,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.047571674,2.2063954597788e-05,0
0x552f2049611e9a0d08704fcdbf1eb051525e45643d5b20e32e3905c8d6d7ca24,24154587,2026-01-03,1767448931,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.051769925,2.215237816035e-05,0
0xac13ed8e04b75a66982e5ea1c8dce70496f6d40d98070c3c97454214994f95d1,24154367,2026-01-03,1767446291,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x231b0ee14048e9dccd1d247744d114a4eb5e8e63,0.0,46924,0.104021525,4.8811060391e-06,0
0x22862c45b1a03b89f34924b5cc9af8000679cce5486695fc58c95886b1211ae8,24147419,2026-01-02,1767362543,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.077231775,2.268865564505e-05,0
0xe1c6e1aa2080fc4055a6b8b5b360c701e3cb03829a365a221a2f20851d56c0c5,24143378,2026-01-02,1767313895,0xc08eb812d2340d595bf752a30deae90478c57dee,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-09,21062,0.08492042,1.78859388604e-06,0
0x4b10ddbfabbf8db48884a7ef7d9c6e15082ef660fa952168894cdfb2054ee3d2,24143269,2026-01-02,1767312587,0xc08ae0664c421f183860d1b470a85379bd9fedee,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.1906e-06,21062,0.058242092,1.226694941704e-06,0
0x260daab3f232847f7e919885beb1e0f879e0b3e9a1c1843b86bfdb9bb38898a9,24143267,2026-01-02,1767312563,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xc08e5c44a41ff606907697fe732ee36f28f37dee,0.011906,21000,0.087647493,1.840597353e-06,0
0xf6033819eb6cfe5422920c520a0e9dcd89969d4e8a2ce86571540adda36f9a43,24135291,2025-12-31,1767216431,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.026e-05,21062,1.032979247,2.1756608900314e-05,0
0x47c0ca4363b8c36e359ba1fcfb1f5a13bc3768c0f3b6acd98f0399fffde15465,24135233,2025-12-31,1767215723,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.022026e-05,21062,1.033893451,2.1775863864962e-05,0
0x8ab8647d63e0425a5dc011c2a0a874b6f9cd89e86a6009ffe18cc5662ec96c58,24133072,2025-12-31,1767189707,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.160407383,2.4440500300746e-05,0
0x755ea8816e945b365c9cc9d8b0724dd0f53caa240b2e1090ca689669dff6a703,24129430,2025-12-31,1767145763,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x231b0ee14048e9dccd1d247744d114a4eb5e8e63,0.0,46924,0.085349837,4.004955751388e-06,0
0xd5dbb07cd465b812630a0bcddffbdf1396269d9dbba972383e5d1179480105fa,24125910,2025-12-30,1767103295,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.103206445,2.323573414459e-05,0
0xcefd1b04763e9595a0b533a9f37d24160824cdb225d9ea774887aec90735c0ac,24121207,2025-12-29,1767046391,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xfeb016d0d14ac0fa6d69199608b0776d007203b2,0.0,59750,0.267149656,1.5962191946e-05,0
0xafe78120d5392d63462bdf829314a4f4b5133b34e44458453debab6f5177675f,24118771,2025-12-29,1767016919,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.077396612,2.2692127441944e-05,0
0x2bb69971549140413e2ae9188f6c1c6e8d360dbf51f00e8f768fccfd40c763dd,24111596,2025-12-28,1766930507,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.028315212,2.1658374995144e-05,0
0x80c24149eb17b4f014fd43b76e9c70b5df7571ac62a9eac71a9541e81fa301f5,24104433,2025-12-27,1766844107,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.035920922,2.1818566459164e-05,0
0x07e2115ddea8606e1c27771d46ac3f5f4fb777b932064fa5bb10ea0e0cdc7905,24097270,2025-12-26,1766757707,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.066792449,2.2468782560838e-05,0
0x53e8996c96e260387f1b579691e34f1dbadc44e15cd8b2494c7b491534d42507,24092020,2025-12-25,1766694395,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.027808249,2.1647697340438e-05,0
0xd28d587d7e519626ab83536e0b10e19b2715a90f4417dc0a25cb20094aa765d2,24082944,2025-12-24,1766584919,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.033407509,2.1765628954558e-05,0
0xaec38efde6dd2abeb02ee1c3babc68ee81589724551d909a4d66870eaa1d1d0d,24075778,2025-12-23,1766498507,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.061527219,2.2357886286578e-05,0
0x3ee9930a5cc74f8c3adbb7926dfcacda0bc6822f7ff2ef2fd09730a494d710bf,24075750,2025-12-23,1766498171,0x3c7776ed1938dfe9905ef0760019dbec4bd641ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-09,21062,0.060629473,1.276977960326e-06,0
0x97c715e199848de83ab1ff29e0574b2724f01e5ce2d123ddacc58b99da3eb201,24075684,2025-12-23,1766497379,0x3c77c73feaf9a35564119e4c11c83bbba35c41ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.058851554,1.239531430348e-06,0
0x46b81bf9a17ce14dc3e296bb6530136311b68a75d6db576646f0aa2e0e4c363e,24075373,2025-12-23,1766493635,0x3c7776ed1938dfe9905ef0760019dbec4bd641ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-09,21062,0.032872614,6.92362996068e-07,0
0x99456a981b3422519f114d4b98f6972411e50001b3d212ad617bd3c1dd58a1a1,24075353,2025-12-23,1766493395,0x3c77c73feaf9a35564119e4c11c83bbba35c41ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.040120744,8.45023110128e-07,0
0x9883e5e22608f55d8df99184ab4a0936700e165c728282a43e50010a42a84b2e,24075039,2025-12-23,1766489591,0x1643815937f116c2e1875e56652d1f5a29198d05,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,3.36e-05,21062,0.118375832,2.493231773584e-06,0
